player_name,plus_minus,eFG_avg,winning_perct,total_games,pts,Score,year_count,plus_minus_x,eFG_avg_x,winning_perct_x,total_games_x,pts_x,Score_x,year_count_x,plus_minus_y,eFG_avg_y,winning_perct_y,total_games_y,pts_y,Score_y,year_count_y,total_year_count,total_score,avg_score,Rank
Robin Lopez,-1.9189189189189189,57.47663551401871,27.02702702702703,74,9.513513514,24.6488886085263,1,-1.8857142857142857,59.793814432989684,40.0,35,8.108108108108109,23.091889901683714,1,0.12121212121212124,55.01672240802675,77.27272727272727,66,5.409090909090909,24.19357454140063,1,3,23.99600331681353,7.998667772271176,173
Langston Galloway,0.6125,50.34071550255537,51.24999999999999,80,8.4,24.34080387563884,1,0.52,59.14634146341463,72.0,25,4.52,22.478585365853657,1,-2.1515151515151514,55.71955719557196,30.303030303030305,66,10.257575757575758,24.361707480711175,1,3,23.984037877486056,7.994679292495352,174
Larry Nance Jr.,-4.820895522388058,55.42797494780793,23.88059701492537,67,9.358208955,22.810725080101236,1,-2.263157894736842,56.55172413793104,42.105263157894726,19,9.35,22.237404718693284,1,-2.75,59.62877030162414,28.57142857142857,56,10.071428571428571,24.491121146834608,1,3,23.95635805786967,7.985452685956557,175
Bobby Portis,-2.2,50.39808917197453,28.000000000000004,50,14.2,24.46952229299363,1,3.4166666666666665,60.855263157894726,61.111111111111114,36,10.921052631578947,27.476169590643273,1,-2.8484848484848486,50.67911714770798,31.818181818181817,66,10.12121212121212,22.921294438442143,1,3,23.909680861609942,7.969893620536648,176
Josh Hart,0.0,50.646551724137936,46.268656716417894,67,7.835820896,23.02656330445538,1,-0.7777777777777778,54.31372549019608,41.66666666666667,36,8.973684210526315,22.6515307877537,1,-1.7538461538461538,53.6654135338346,40.0,65,10.092307692307692,24.283276460381725,1,3,23.8940916680598,7.9646972226866,177
Taurean Prince,-4.4363636363636365,54.461279461279446,34.54545454545455,55,13.49090909,25.078047137501677,1,-3.1724137931034484,47.35576923076921,37.93103448275862,29,8.344827586206897,19.399287135278513,1,1.109375,47.496617050067655,46.875,64,12.078125,24.942123012516912,1,3,23.840352043318468,7.94678401443949,178
Wendell Carter Jr.,-6.681818181818183,49.32614555256065,22.72727272727273,44,10.34090909,20.201990933049252,1,-3.4347826086956523,55.30303030303031,52.17391304347826,23,11.76,23.781757575757577,1,-0.6046511627906976,54.22740524781341,34.883720930232556,43,11.255813953488374,24.053362939860328,1,3,23.80647326669922,7.935491088899741,179
Kevin Huerter,-1.5733333333333333,52.20700152207004,36.0,75,9.693333333,24.024417046984176,1,-1.8611111111111112,52.58397932816538,44.444444444444436,36,12.157894736842106,23.99767611859105,1,-4.339285714285714,51.72131147540984,33.92857142857143,56,12.214285714285715,23.67050644028103,1,3,23.75363590627819,7.917878635426064,180
Aron Baynes,2.5686274509803924,51.79372197309418,62.74509803921568,51,5.568627451,22.619018728579427,1,-1.4848484848484849,48.24999999999999,48.48484848484848,33,6.3428571428571425,19.571244588744587,1,-1.0952380952380951,55.77427821522309,45.23809523809525,42,11.452380952380953,24.90309336332958,1,3,23.722519876675072,7.907506625558358,181
Miles Bridges,-1.6,52.73972602739726,47.5,80,7.4625,23.637431506849314,1,0.3142857142857143,57.62081784386618,48.57142857142857,35,9.702702702702704,24.483968939731028,1,-6.107692307692307,48.93758300132803,35.384615384615394,65,12.96923076923077,23.50824190417816,1,3,23.70984679142229,7.90328226380743,182
Aaron Holiday,2.04,48.28244274809161,62.0,50,5.88,21.7086106870229,1,0.17142857142857146,44.53125,45.714285714285715,35,7.351351351351353,19.62219473938224,1,1.7575757575757576,49.11190053285968,63.63636363636363,66,9.5,24.89918725442704,1,3,23.684259923047875,7.894753307682625,183
Garrett Temple,-1.12,51.318458417849904,49.33333333333334,75,7.813333332999999,23.454281270929144,1,3.6060606060606064,51.79999999999999,48.48484848484848,33,8.485714285714286,23.017186147186145,1,-0.6774193548387096,48.63713798977854,48.38709677419354,62,10.338709677419354,23.71251030389625,1,3,23.56053402090587,7.8535113403019565,184
Cody Zeller,0.8979591836734694,55.94202898550724,44.89795918367345,49,10.14285714,24.990609285478847,1,0.05555555555555555,52.464788732394354,50.0,18,9.95,22.500086071987475,1,-3.810344827586207,54.27974947807933,31.03448275862069,58,11.06896551724138,23.710454610899145,1,3,23.532388636845795,7.844129545615265,185
D.J. Augustin,2.08641975308642,56.64697193500738,51.85185185185186,81,11.7037037,28.348162734616043,1,2.676470588235294,47.26775956284152,61.764705882352935,34,6.166666666666668,20.97429283188685,1,1.3333333333333333,47.5054229934924,49.122807017543856,57,10.508771929824562,23.821092590478365,1,3,23.478086145966945,7.826028715322315,186
Tony Snell,2.189189189189189,56.37119113573408,74.32432432432431,74,6.0,25.656311297447033,1,1.3478260869565215,68.82352941176471,52.17391304347826,23,5.24,24.445534526854217,1,-2.8813559322033897,57.853403141361255,30.50847457627119,59,8.033898305084746,23.03877451415387,1,3,23.4510033558586,7.817001118619533,187
Delon Wright,0.04,47.84946236559139,60.0,75,8.706666667,23.946365591597846,1,-1.4482758620689655,52.76595744680851,27.58620689655172,29,10.580645161290322,22.007117837786662,1,0.4931506849315068,51.94647201946473,57.534246575342465,73,6.904109589041097,23.77908375829084,1,3,23.43305466585536,7.8110182219517865,188
T.J. McConnell,-0.11842105263157895,54.17661097852028,60.526315789473685,76,6.355263158,24.15402116574586,1,1.15625,54.21052631578947,46.875,32,6.617647058823527,21.756032314241487,1,0.7042253521126759,52.18978102189782,61.97183098591549,71,6.535211267605634,23.79321990336178,1,3,23.40382244865693,7.8012741495523095,189
Rodney Hood,-3.7916666666666665,49.77645305514157,40.27777777777778,72,11.18055556,23.818418822007615,1,-2.466666666666667,42.85714285714287,63.33333333333333,30,5.03125,17.783035714285717,1,0.2380952380952381,60.75581395348838,38.095238095238095,21,10.952380952380953,24.77466777408638,1,3,23.32852891452231,7.77617630484077,190
Otto Porter Jr.,-0.5535714285714286,54.58786936236392,44.64285714285715,56,13.92857143,26.89786019859098,1,-2.625,54.16666666666666,43.75,16,10.5,22.172916666666666,1,1.7857142857142858,52.85714285714286,35.714285714285715,14,11.928571428571427,23.303571428571427,1,3,23.25715491469145,7.752384971563817,191
P.J. Tucker,3.0365853658536586,53.53728489483748,64.63414634146342,82,7.329268292999999,25.872735858045957,1,-5.3125,46.94656488549619,34.375,32,4.40625,16.371016221374045,1,2.180555555555556,54.1079812206573,61.111111111111114,72,6.9444444444444455,24.89435641627544,1,3,23.238607349383685,7.746202449794562,192
Mike Scott,0.35443037974683544,52.02380952380952,55.696202531645575,79,5.8101265820000005,23.31544605167137,1,-1.4705882352941178,56.34920634920634,70.58823529411767,17,4.421052631578949,20.75169787213131,1,2.0588235294117645,54.0,57.352941176470594,68,6.0,23.88235294117647,1,3,23.227876582892186,7.742625527630729,193
Abdel Nader,-2.4754098360655736,49.76744186046512,62.295081967213115,61,3.950819672,20.358253907660544,1,1.7894736842105263,56.111111111111114,68.42105263157895,19,6.666666666666668,22.846198830409357,1,-1.5636363636363635,55.893536121673,67.27272727272727,55,6.2727272727272725,23.459747666781883,1,3,23.181963211551313,7.727321070517104,194
James Ennis III,-0.13793103448275862,56.29251700680273,60.3448275862069,58,6.706896552000001,23.980025803590337,1,0.4166666666666667,58.75,29.16666666666667,24,7.25,21.799999999999997,1,-0.05797101449275361,52.228412256267404,60.86956521739131,69,6.579710144927536,23.48391465826975,1,3,23.171937283881828,7.723979094627276,195
Tomas Satoransky,-0.675,54.52830188679245,40.0,80,8.8625,24.780825471698112,1,3.0,62.05357142857143,47.82608695652174,23,7.0,24.00469720496894,1,-1.0615384615384615,48.82032667876586,33.846153846153854,65,9.907692307692308,22.826620131229927,1,3,23.159945813001137,7.719981937667046,196
Frank Kaminsky,0.8936170212765957,54.69798657718122,46.80851063829788,47,8.617021277000001,23.75853919772935,1,1.4814814814814814,54.54545454545454,74.07407407407408,27,6.931034482758621,23.219058400092884,1,-0.2307692307692308,51.62866449511401,48.71794871794872,39,9.692307692307693,23.050755867368245,1,3,23.119805540431226,7.7066018468104085,197
Alex Len,-2.116883116883117,55.09259259259258,36.36363636363637,77,11.09090909,25.566654641109185,1,-2.4444444444444446,65.51724137931035,37.03703703703704,27,5.413793103448278,22.218326947637294,1,-2.0727272727272728,57.99373040752353,32.72727272727273,55,7.963636363636364,23.14479623824452,1,3,23.08059530026631,7.693531766755437,198
Damion Lee,-1.6875,54.7244094488189,56.25,32,4.9375,20.634227362204726,1,1.2702702702702702,59.32203389830508,51.35135135135135,37,6.315789473684211,23.355117293921936,1,-2.5714285714285716,50.0,24.489795918367342,49,12.6734693877551,23.135714285714286,1,3,23.054520541180338,7.684840180393446,199
Damian Jones,0.7916666666666666,71.62162162162163,62.5,24,5.416666667,25.678322072272074,1,-2.117647058823529,61.9047619047619,70.58823529411767,17,2.2777777777777777,20.692857142857143,1,-4.672727272727274,68.53932584269663,27.27272727272727,55,5.5636363636363635,23.418467824310518,1,3,22.98633840041792,7.662112800139307,200
Isaiah Hartenstein,1.3928571428571428,51.219512195121965,53.57142857142857,28,1.892857143,18.367378048866204,1,1.6923076923076923,51.31578947368421,50.0,26,3.7037037037037037,19.274246513720197,1,1.7391304347826086,65.67164179104478,69.56521739130434,23,4.6521739130434785,24.272258273848152,1,3,22.977411910573466,7.6591373035244885,201
Willie Cauley-Stein,0.654320987654321,55.66801619433198,48.148148148148145,81,11.91358025,27.686139852903985,1,1.90625,63.98305084745762,50.0,32,5.5151515151515165,23.881416120955315,1,-2.462962962962963,57.94701986754968,29.629629629629626,54,7.222222222222222,22.385829040961493,1,3,22.94996199755738,7.649987332519127,202
Alex Caruso,1.84,51.44508670520232,32.0,25,9.16,21.66727167630058,1,3.689655172413793,52.41379310344828,62.06896551724138,29,5.7333333333333325,22.019310344827588,1,3.84375,48.10996563573883,75.0,64,5.453125,23.21030390893471,1,3,22.894953584481577,7.631651194827192,203
Grayson Allen,-2.8684210526315788,46.62921348314607,57.89473684210528,38,5.552631579,19.066513897133884,1,1.0,54.87804878048782,47.82608695652174,23,9.304347826086957,23.093425238600215,1,-2.526315789473684,57.968127490039855,42.105263157894726,38,8.684210526315791,23.076242398825755,1,3,22.879192541696053,7.626397513898684,204
Moritz Wagner,-2.2325581395348846,47.95321637426901,34.883720930232556,43,4.813953488,18.212722697995158,1,1.2173913043478262,56.140350877192965,43.47826086956522,23,6.958333333333332,21.838348588863454,1,-1.9777777777777776,59.21052631578946,33.33333333333333,45,8.733333333333333,23.464853801169586,1,3,22.87694620354964,7.625648734516546,205
Markieff Morris,-2.8620689655172415,49.173553719008254,41.3793103448276,58,9.431034483,22.205457395414133,1,0.9354838709677421,50.3448275862069,58.064516129032256,31,5.4375,20.535803670745274,1,-2.1724137931034484,53.93013100436682,37.93103448275862,58,9.655172413793103,23.529084475229634,1,3,22.864246960341987,7.621415653447329,206
Malik Monk,-0.6301369863013698,48.03754266211605,46.57534246575342,73,8.945205479,23.197741829641338,1,1.9090909090909087,58.29596412556054,45.45454545454545,22,13.416666666666664,26.473991031390135,1,-4.2,49.385245901639344,32.72727272727273,55,10.254545454545452,21.835402384500743,1,3,22.83123708613565,7.610412362045217,207
Cedi Osman,-8.447368421052632,50.35545023696682,22.36842105263158,76,13.03947368,23.219125714610126,1,-5.371428571428571,46.849315068493155,37.142857142857146,35,10.75,20.426614481409004,1,-5.384615384615384,53.776683087027905,29.230769230769234,65,11.046153846153846,23.4372476948339,1,3,22.824214953137734,7.608071651045911,208
Tristan Thompson,-6.674418604651162,52.89473684210528,18.6046511627907,43,10.93023256,21.193451653503065,1,-0.2647058823529412,53.11004784688996,50.0,34,7.942857142857143,22.17704977684854,1,-6.63157894736842,52.046263345195726,33.33333333333333,57,12.0,23.070337766123494,1,3,22.797835862637484,7.599278620879161,209
Jabari Parker,-3.1875,53.337783711615494,28.125,64,14.53125,25.862570927903874,1,-8.5,57.14285714285714,0.0,2,4.0,14.660714285714285,1,-2.236842105263158,54.77855477855479,23.684210526315788,38,13.973684210526311,24.603849220954483,1,3,22.67815831925391,7.55938610641797,210
Kent Bazemore,-4.4179104477611935,47.17800289435601,35.820895522388064,67,11.62686567,22.80718728976811,1,3.0285714285714285,59.14285714285714,48.57142857142857,35,6.4324324324324325,23.580888030888026,1,0.14705882352941174,45.3183520599251,47.058823529411754,68,8.779411764705884,22.386940956157748,1,3,22.64674268778432,7.548914229261441,211
Maurice Harkless,3.95,52.9639175257732,61.66666666666667,60,7.666666667,24.911812714976634,1,-3.5,60.00000000000001,40.0,10,1.3636363636363635,17.443181818181817,1,0.3387096774193548,56.18374558303886,62.903225806451616,62,5.758064516129032,23.830613815114553,1,3,22.607187360721106,7.535729120240369,212
Kyle Anderson,-1.3023255813953492,55.97826086956522,44.1860465116279,43,8.046511628,22.85619312442386,1,1.0967741935483872,55.04731861198737,51.61290322580646,31,13.030303030303033,25.984850180856082,1,-1.3582089552238803,51.057401812688816,47.76119402985074,67,5.82089552238806,21.65539522929161,1,3,22.58132611436112,7.5271087047870395,213
Glenn Robinson III,-0.2553191489361702,47.15909090909091,51.06382978723404,47,4.212765957,19.15679400360039,1,-5.695652173913044,50.5050505050505,39.130434782608695,23,5.260869565217392,17.465393061045233,1,-4.806451612903227,55.15202702702703,27.41935483870968,62,11.725806451612904,24.092845466434177,1,3,22.520552412214702,7.506850804071568,214
Brad Wanamaker,2.0,55.23809523809525,75.0,36,3.888888889,22.19285714292381,1,-0.5405405405405406,39.81481481481481,51.35135135135135,37,4.8108108108108105,17.12262262262262,1,1.8591549295774648,49.86187845303867,67.6056338028169,71,6.859154929577465,23.97603299354136,1,3,22.51619212682673,7.5053973756089105,215
Patrick Patterson,-1.6984126984126984,47.94520547945206,63.492063492063494,63,3.634920635,20.06725375086302,1,-0.6,55.26315789473685,70.0,10,4.454545454545454,20.338516746411486,1,0.7966101694915254,55.15021459227467,66.10169491525424,59,4.9491525423728815,23.211282461627988,1,3,22.47952788304644,7.4931759610154804,216
Blake Griffin,0.4933333333333334,53.20656226696495,52.0,75,24.54666667,34.50297390207457,1,-3.6,45.270270270270274,30.0,20,12.25,20.267567567567568,1,-1.4444444444444444,40.6,44.444444444444436,18,15.5,22.21111111111111,1,3,22.436995541950573,7.478998513983524,217
Taj Gibson,-1.1714285714285717,57.63500931098696,45.714285714285715,70,10.75714286,26.355895186603885,1,2.833333333333333,61.29032258064515,66.66666666666666,12,3.8571428571428568,22.278533026113667,1,-4.161290322580645,59.09090909090908,33.87096774193548,62,6.112903225806452,22.193695014662755,1,3,22.418772625549995,7.472924208516665,218
Boban Marjanovic,0.06896551724137931,62.30769230769231,53.44827586206896,58,7.275862068999999,25.53209549073687,1,1.0,50.0,33.33333333333333,18,4.526315789473684,18.032456140350877,1,1.068181818181818,58.29383886255922,47.72727272727273,44,6.5681818181818175,23.367777897457987,1,3,22.40892942570051,7.46964314190017,219
Svi Mykhailiuk,-0.16666666666666666,43.214285714285715,45.23809523809525,42,3.166666667,17.023809524009526,1,-0.9142857142857144,50.47169811320754,25.71428571428571,35,6.916666666666668,19.57506738544474,1,-0.10714285714285714,55.185185185185176,30.357142857142854,56,9.0,23.48736772486772,1,3,22.381729746940213,7.460576582313404,220
Tyus Jones,-0.04411764705882353,45.96412556053812,42.647058823529406,68,6.8823529410000015,21.141766684146297,1,-1.6969696969696968,48.6328125,51.51515151515152,33,8.028571428571428,20.77686113365801,1,-0.7230769230769231,51.39860139860138,49.23076923076921,65,7.446153846153848,22.84811188811188,1,3,22.348544477022827,7.449514825674275,221
Gorgui Dieng,-1.5263157894736843,52.65251989389921,43.42105263157895,76,6.381578947,22.581551025885332,1,-0.4545454545454545,62.5,40.90909090909091,22,7.863636363636362,23.375,1,-1.6349206349206349,53.02197802197802,31.74603174603175,63,7.365079365079365,22.00311355311355,1,3,22.30641271612943,7.4354709053764765,222
Timothe Luwawu-Cabarrot,-4.16,45.87155963302752,50.0,50,4.62,18.19988990825688,1,-0.14705882352941174,50.90497737556561,61.764705882352935,34,7.205882352941178,21.8012443438914,1,-1.1063829787234043,55.018587360594786,42.5531914893617,47,7.765957446808509,22.615285138021036,1,3,22.2317072177069,7.4105690725689675,223
Mike Muscala,0.515625,52.49307479224379,54.6875,64,7.015625,23.395924948060944,1,0.1176470588235294,56.84410646387832,41.17647058823529,34,9.685714285714283,23.810690481515792,1,-0.3617021276595745,55.02645502645503,55.319148936170215,47,4.808510638297872,21.6672520544861,1,3,22.18237338457078,7.394124461523593,224
De'Anthony Melton,-3.34,44.7265625,26.0,50,5.0,17.146640625,1,4.904761904761905,58.33333333333334,52.38095238095239,21,10.173913043478262,25.58291925465839,1,1.933333333333333,45.13715710723192,45.0,60,7.583333333333332,21.567622610141314,1,3,22.149632839787664,7.383210946595888,225
Josh Jackson,-5.468354430379748,45.60047562425684,24.050632911392412,79,11.51898734,22.096954348038896,1,-0.6875,48.20441988950277,28.125,32,13.235294117647054,22.826656442963923,1,0.9545454545454546,51.25786163522012,45.45454545454545,22,9.0,21.825829045168664,1,3,22.039550789871228,7.346516929957076,226
Trey Lyles,0.09375,46.96969696969697,65.625,64,8.53125,23.36586174242424,1,-4.1,59.036144578313255,45.0,20,5.285714285714286,20.155464716006882,1,-0.8888888888888888,54.08163265306122,42.857142857142854,63,6.412698412698412,22.438662131519273,1,3,22.028382628962046,7.3427942096540155,227
Trey Burke,-0.5862068965517241,48.175182481751825,27.58620689655172,58,10.87931034,22.70414044512761,1,-0.5882352941176471,55.28846153846154,52.941176470588246,34,7.333333333333332,22.422115384615385,1,0.8484848484848485,52.63157894736843,48.48484848484848,33,7.363636363636362,21.862440191387563,1,3,22.01646024272013,7.33882008090671,228
Bruce Brown,-0.06756756756756757,43.63057324840764,47.2972972972973,74,4.3108108110000005,19.542102771674884,1,0.8181818181818182,61.24999999999999,69.6969696969697,33,8.285714285714286,25.623322510822508,1,-2.396551724137931,47.98657718120805,31.03448275862069,58,8.913793103448276,21.19750636426753,1,3,21.999899413948896,7.333299804649632,229
E'Twaun Moore,0.16981132075471694,55.26315789473684,39.62264150943396,53,11.94339623,25.65541211734459,1,1.9090909090909087,45.26315789473684,77.27272727272727,22,4.25,19.3066985645933,1,-0.8392857142857143,49.771167048054934,48.214285714285715,56,8.321428571428571,22.436541762013736,1,3,21.971516640296194,7.323838880098731,230
Jeff Teague,0.0,46.51442307692307,54.76190476190477,42,12.14285714,23.75241529132601,1,1.6428571428571428,43.35443037974683,50.0,28,6.379310344827586,18.976908087547546,1,-2.830508474576272,47.955010224948865,37.288135593220346,59,10.864406779661017,22.614176285050778,1,3,21.943634595863895,7.3145448652879645,231
Ish Smith,1.4821428571428572,46.421267893660534,58.92857142857143,56,8.946428571,23.09013840172942,1,1.263157894736842,40.08620689655173,31.578947368421048,19,5.2105263157894735,15.99260435571688,1,-2.088235294117647,49.20174165457185,33.82352941176471,68,10.882352941176471,23.398964825407667,1,3,21.9022514102856,7.3007504700952,232
Jake Layman,1.0422535211267605,57.900943396226396,64.7887323943662,71,7.61971831,26.097066835056598,1,-3.4166666666666665,57.82608695652174,16.666666666666664,24,6.5,19.535688405797103,1,0.9565217391304348,51.955307262569846,47.82608695652174,23,9.130434782608695,22.247522467816374,1,3,21.897632873774533,7.299210957924845,233
JaKarr Sampson,-1.75,58.33333333333334,25.0,4,20.0,27.595833333333335,1,2.066666666666667,48.43750000000001,46.66666666666666,15,2.6,17.269375,1,0.5882352941176471,60.0,61.764705882352935,34,4.588235294117646,22.688235294117646,1,3,21.8498431372549,7.283281045751633,234
Semi Ojeleye,1.3571428571428572,51.26582278481011,69.64285714285714,56,3.321428571,21.4307414102311,1,0.35294117647058826,55.29801324503312,50.0,34,5.5,21.412738605375928,1,-0.4492753623188406,53.0612244897959,66.66666666666666,69,3.420289855072464,21.988494528246076,1,3,21.845455687771295,7.2818185625904315,235
Jahlil Okafor,-2.016949152542373,58.70165745856354,38.983050847457626,59,8.203389831,23.992363517478175,1,-3.0,59.523809523809526,8.333333333333332,12,4.25,17.697619047619046,1,-3.3666666666666667,62.65432098765432,30.0,30,8.1,22.681913580246913,1,3,21.750577170582904,7.250192390194301,236
Raul Neto,4.702702702702703,52.17391304347825,70.27027027027027,37,5.297297297,22.761045828258755,1,-1.8,51.99004975124378,40.0,30,7.90625,20.791262437810943,1,0.6296296296296297,53.153153153153156,53.70370370370371,54,5.092592592592593,21.886436436436433,1,3,21.71113210630245,7.23704403543415,237
James Johnson,-1.9272727272727272,49.868073878627975,49.09090909090909,55,7.781818182,21.85883665158427,1,-1.4642857142857142,52.1276595744681,46.42857142857143,28,5.724137931034483,19.821754795094854,1,-2.34375,55.58139534883721,43.75,32,8.4375,22.159411337209303,1,3,21.676851294505163,7.225617098168388,238
Anfernee Simons,-2.7,52.38095238095239,85.0,20,3.75,19.920238095238098,1,-3.8125,54.31818181818182,59.375,32,8.205882352941176,22.11869986631016,1,-3.5142857142857142,46.92164179104477,45.714285714285715,70,8.271428571428572,21.600410447761195,1,3,21.620059713844835,7.206686571281612,239
David Nwaba,-1.5098039215686274,52.67175572519084,27.450980392156865,51,6.549019607999999,20.642448735313394,1,-0.07142857142857142,52.16346153846154,28.57142857142857,28,9.413793103448276,21.499855532398637,1,1.75,60.56338028169014,40.0,20,5.2,21.698345070422537,1,3,21.6058523460623,7.201950782020766,240
Rajon Rondo,-5.326086956521738,46.41203703703704,41.30434782608695,46,9.217391304,20.167139693833175,1,-3.2,47.97297297297297,50.0,20,4.0,17.09324324324324,1,0.9375,48.01829268292683,77.08333333333334,48,7.125,22.76811483739837,1,3,21.503091761389086,7.167697253796362,241
Marvin Bagley III,-1.6451612903225807,52.54957507082153,48.38709677419354,62,14.88709677,27.177716345834416,1,-3.5,54.35897435897437,41.17647058823529,34,13.916666666666664,24.823567119155356,1,-6.8461538461538485,47.904191616766475,15.384615384615385,13,14.230769230769232,20.222201750345466,1,3,21.490250553881893,7.163416851293964,242
Justise Winslow,1.8030303030303032,49.666221628838464,45.45454545454545,66,12.57575758,25.985494803694465,1,1.2857142857142858,38.31168831168832,57.14285714285714,7,8.777777777777779,18.373160173160176,1,4.818181818181818,41.08527131782947,63.63636363636363,11,11.272727272727273,21.97131782945737,1,3,21.452395146909783,7.150798382303261,243
Bismack Biyombo,-2.462962962962963,57.051282051282044,44.444444444444436,54,4.37037037,21.191524216301993,1,-2.787878787878788,56.93430656934307,45.45454545454545,33,5.428571428571429,20.7164770752362,1,-2.849056603773585,54.31654676258992,33.9622641509434,53,7.415094339622643,21.66404235102484,1,3,21.450903389130968,7.150301129710322,244
Elfrid Payton,-1.619047619047619,47.45145631067961,42.857142857142854,42,10.61904762,22.07238788776514,1,-0.9696969696969696,46.18320610687022,48.48484848484848,33,12.588235294117649,22.930560885006326,1,-1.9111111111111112,45.45454545454545,37.77777777777778,45,9.977777777777778,21.011414141414143,1,3,21.448292177450128,7.14943072581671,245
Sterling Brown,-0.08620689655172414,54.96794871794872,77.58620689655173,58,6.413793103,24.348021661976837,1,-1.9375,56.88775510204081,34.375,32,7.647058823529411,21.64454906962785,1,1.2692307692307692,45.703125,75.0,52,5.115384615384615,21.16231971153846,1,3,21.418050680678256,7.139350226892752,246
Mo Bamba,-5.085106382978722,52.46913580246913,40.42553191489361,47,6.212765957,19.944943524817283,1,-0.4117647058823529,57.462686567164184,29.411764705882355,17,4.894736842105263,19.520160805877733,1,0.2903225806451613,52.622377622377606,48.38709677419354,62,5.354838709677419,21.96043311527182,1,3,21.371604173870274,7.123868057956758,247
Quinn Cook,-1.8108108108108107,55.69476082004554,66.21621621621621,74,6.878378378,24.60882533991949,1,-0.25,55.769230769230774,68.75,16,2.7058823529411766,19.7408371040724,1,1.2727272727272727,49.76635514018693,70.45454545454545,44,5.090909090909091,21.537043330501277,1,3,21.331391185686414,7.110463728562138,248
Hamidou Diallo,-1.4901960784313726,46.66666666666667,56.862745098039206,51,3.725490196,18.922549019560783,1,-2.625,50.16835016835017,40.625,32,11.90625,22.660837542087542,1,0.32608695652173914,47.29729729729728,54.34782608695652,46,6.913043478260869,21.071063454759102,1,3,21.281592550464875,7.093864183488292,249
Lonnie Walker IV,-3.1764705882352944,40.21739130434782,70.58823529411767,17,2.647058824,15.227877238134015,1,-4.161290322580645,49.22839506172839,51.61290322580646,31,11.125,22.07242134607726,1,-0.04918032786885247,48.319327731092436,47.540983606557376,61,6.3770491803278695,21.320815539330486,1,3,21.16648978562002,7.055496595206673,250
Torrey Craig,0.9066666666666666,52.62430939226519,66.66666666666666,75,5.733333332999999,23.906077347866294,1,-3.5882352941176467,48.83720930232558,47.058823529411754,17,2.5,16.015184678522573,1,-3.034482758620689,54.46096654275093,65.51724137931035,58,5.431034482758621,22.291103704653253,1,3,21.116668581587767,7.038889527195923,251
Cory Joseph,2.573170731707317,46.25912408759124,58.536585365853654,82,6.548780487999999,23.16417126591732,1,-5.166666666666667,50.746268656716424,38.888888888888886,36,6.605263157894738,19.102502836693727,1,-0.6527777777777778,48.300970873786405,43.05555555555557,72,6.3611111111111125,21.481492718446603,1,3,21.089828669469565,7.029942889823189,252
Troy Brown Jr.,-0.019230769230769232,46.153846153846146,38.46153846153847,52,4.769230769,18.918269230630766,1,-2.1666666666666665,43.91891891891893,27.777777777777786,18,4.1,15.186951951951956,1,-3.260869565217391,48.79421221864952,34.78260869565217,69,10.376811594202898,22.798553054662378,1,3,21.08221864291871,7.027406214306237,253
Justin Jackson,-0.6296296296296297,53.71134020618557,44.444444444444436,81,7.197530864,23.861168384761207,1,-1.72,48.657718120805356,32.0,25,6.481481481481483,18.473318419090226,1,0.09230769230769233,46.6275659824047,60.0,65,5.538461538461538,21.25304534175502,1,3,20.827506109372372,6.942502036457458,254
Harry Giles III,-1.8103448275862069,50.28735632183909,44.82758620689656,58,7.0344827589999985,21.481321839308052,1,-3.4545454545454546,44.35483870967741,59.09090909090909,22,3.0909090909090917,16.1341642228739,1,-2.8260869565217392,55.378486055776904,47.82608695652174,46,6.869565217391305,21.95114325307466,1,3,20.76425637634618,6.921418792115393,255
Jevon Carter,-2.230769230769231,39.45945945945946,23.07692307692308,39,4.41025641,15.05717255701871,1,-0.206896551724138,45.83333333333334,68.96551724137932,29,2.7333333333333334,17.944885057471268,1,-0.2241379310344828,54.320987654320994,50.0,58,4.9482758620689635,21.893177948063006,1,3,20.761719100392448,6.920573033464149,256
Drew Eubanks,-0.9130434782608696,57.6923076923077,56.52173913043478,23,1.782608696,19.240468227633446,1,-2.375,41.17647058823529,37.5,16,3.5882352941176467,14.52830882352941,1,-3.227272727272727,64.92537313432835,59.09090909090909,22,4.863636363636363,22.39725237449118,1,3,20.66562445695594,6.88854148565198,257
Michael Carter-Williams,0.25,41.46341463414634,60.71428571428571,28,4.785714286,17.735496515850873,1,2.0588235294117645,43.055555555555536,52.941176470588246,17,9.210526315789474,20.30196938424492,1,0.5111111111111111,46.92307692307693,46.66666666666666,45,7.177777777777778,20.748547008547007,1,3,20.508578959051782,6.836192986350594,258
Willy Hernangomez,-1.6206896551724137,54.40677966101695,53.44827586206896,58,7.25862069,23.124108708564584,1,0.45,54.99999999999999,40.0,20,6.863636363636362,20.980681818181814,1,-0.5806451612903226,55.035971223021576,22.58064516129032,31,6.129032258064518,19.970283128336042,1,3,20.330054145316623,6.776684715105541,259
Solomon Hill,-2.8636363636363638,47.191011235955045,31.818181818181817,44,4.340909091,17.47729826358876,1,-1.7222222222222223,47.315436241610726,44.444444444444436,36,4.3421052631578965,18.025788884964086,1,-1.305084745762712,50.89928057553957,49.152542372881356,59,5.47457627118644,21.090921838800146,1,3,20.297214069272364,6.765738023090788,260
